dataset,model,n_features,seed,library,approximator,budget,method,runtime_s,n_model_evals,relative_mae,mean_abs_diff,sign_agreement,mean_sample_rho,relative_additivity_gap
diabetes_130,gradient_boosting,12,5,shap,kernel,128.0,shap / kernel,0.1333,128110.0,0.13289686842477033,0.044184520505803404,0.99,0.9695286321802714,4.4035749473831223e-16
diabetes_130,gradient_boosting,12,5,shap,kernel,512.0,shap / kernel,0.3554,512110.0,0.05775472070025501,0.01910602121763138,1.0,0.9849402144837149,6.054915552651795e-16
diabetes_130,gradient_boosting,12,5,shap,kernel,2048.0,shap / kernel,1.3108,2048110.0,0.03703869302069713,0.012287208907938324,1.0,0.9961486379771284,6.605362421074682e-16
diabetes_130,gradient_boosting,12,5,shap,permutation,128.0,shap / permutation,0.1635,111665.0,0.08580716789021665,0.028910588443609803,0.9583333333333334,0.983916083916084,5.7796921184403465e-15
diabetes_130,gradient_boosting,12,5,shap,permutation,512.0,shap / permutation,0.5797,413391.0,0.04331908986427242,0.014505654747868085,1.0,0.990909090909091,5.724647431598058e-15
diabetes_130,gradient_boosting,12,5,shap,permutation,2048.0,shap / permutation,2.2785,1640627.0,0.019036395158135377,0.006364029634795419,1.0,0.9972027972027971,6.220049613178661e-15
diabetes_130,gradient_boosting,12,5,shapiq,kernel,128.0,shapiq / kernel,1.5577,128101.0,0.25429524746533855,0.0894082262072931,0.8666666666666667,0.9,6.188080649865021e-09
diabetes_130,gradient_boosting,12,5,shapiq,kernel,512.0,shapiq / kernel,1.8744,512101.0,0.09829393387229148,0.033075669990305784,0.9333333333333333,0.9692307692307693,6.814552487520139e-09
diabetes_130,gradient_boosting,12,5,shapiq,kernel,2048.0,shapiq / kernel,3.2489,2048101.0,0.032056377153134946,0.0107558473590258,1.0,0.990909090909091,6.9291219482668105e-09
diabetes_130,gradient_boosting,12,5,shapiq,permutation,128.0,shapiq / permutation,7.3405,123101.0,0.14872906527117988,0.04986317731849294,0.9583333333333334,0.9517482517482518,4.954021815806012e-16
diabetes_130,gradient_boosting,12,5,shapiq,permutation,512.0,shapiq / permutation,17.6816,508101.0,0.09134703532847097,0.03093501650778727,0.975,0.9825174825174827,4.4035749473831223e-16
diabetes_130,gradient_boosting,12,5,shapiq,permutation,2048.0,shapiq / permutation,58.776,2048101.0,0.045833065622600075,0.015376583973733884,0.9833333333333333,0.990909090909091,6.054915552651795e-16
diabetes_130,gradient_boosting,12,5,lightshap,kernel,128.0,lightshap / kernel,3.6237,1696310.0,0.029908008752947832,0.010029993159288533,0.9916666666666667,0.9923076923076923,5.504468684228903e-17
diabetes_130,gradient_boosting,12,5,lightshap,kernel,512.0,lightshap / kernel,4.3806,2052710.0,0.029650164982923163,0.009942049319779404,0.9916666666666667,0.9923076923076923,5.504468684228903e-17
diabetes_130,gradient_boosting,12,5,lightshap,kernel,2048.0,lightshap / kernel,4.3683,2052710.0,0.029650164982923163,0.009942049319779404,0.9916666666666667,0.9923076923076923,5.504468684228903e-17
diabetes_130,gradient_boosting,12,5,lightshap,permutation,128.0,lightshap / permutation,3.5447,1431710.0,0.02447806460520781,0.008189107726849254,0.9916666666666667,0.9902097902097904,1.1008937368457803e-16
diabetes_130,gradient_boosting,12,5,lightshap,permutation,512.0,lightshap / permutation,4.1765,1719710.0,0.023992217351339017,0.008028781461387713,0.9916666666666667,0.9902097902097904,5.504468684228903e-17
diabetes_130,gradient_boosting,12,5,lightshap,permutation,2048.0,lightshap / permutation,4.1772,1719710.0,0.023992217351339017,0.008028781461387713,0.9916666666666667,0.9902097902097904,5.504468684228903e-17
diabetes_130,gradient_boosting,12,5,dalex,permutation,128.0,dalex / permutation,2.4374,144111.0,0.18006132467248995,0.061435612055752375,0.9666666666666667,0.965734265734266,5.504468684228902e-16
diabetes_130,gradient_boosting,12,5,dalex,permutation,512.0,dalex / permutation,9.306,560111.0,0.0995005987464583,0.03362378672939514,0.9666666666666667,0.9748251748251751,4.954021815806012e-16
diabetes_130,gradient_boosting,12,5,dalex,permutation,2048.0,dalex / permutation,36.6665,2224111.0,0.040754082173795975,0.013665026315001308,0.9916666666666667,0.9902097902097904,3.302681210537341e-16
covertype,random_forest,12,5,shap,kernel,128.0,shap / kernel,0.5074,128110.0,0.4153788127372447,0.00943971054156346,0.83,0.7404564770336319,2.826433362080341e-15
covertype,random_forest,12,5,shap,kernel,512.0,shap / kernel,1.4802,512110.0,0.19985548677809487,0.004379290657450565,0.92,0.9176896735232336,2.826433362080341e-15
covertype,random_forest,12,5,shap,kernel,2048.0,shap / kernel,6.2321,2048110.0,0.08029374300912415,0.0017196674701938164,1.0,0.9810873189078541,2.826433362080341e-15
covertype,random_forest,12,5,shap,permutation,128.0,shap / permutation,0.7658,125657.0,0.12800892792277244,0.002787497354497438,0.95,0.9601398601398602,1.3142915133673584e-14
covertype,random_forest,12,5,shap,permutation,512.0,shap / permutation,2.7506,468015.0,0.05112305508228007,0.0011042533068783538,0.9833333333333333,0.9804195804195805,1.3001593465569566e-14
covertype,random_forest,12,5,shap,permutation,2048.0,shap / permutation,10.8417,1860173.0,0.025963988818432072,0.0005611352145796438,0.9833333333333333,0.9923076923076923,1.3142915133673584e-14
covertype,random_forest,12,5,shapiq,kernel,128.0,shapiq / kernel,6.8515,128101.0,0.8984154108800413,0.026316061122727347,0.6916666666666667,0.5468531468531469,4.484154363734975e-08
covertype,random_forest,12,5,shapiq,kernel,512.0,shapiq / kernel,8.1389,512101.0,0.41257671817140473,0.009587639116687242,0.8083333333333333,0.7825174825174825,4.789998025966309e-08
covertype,random_forest,12,5,shapiq,kernel,2048.0,shapiq / kernel,13.1853,2048101.0,0.14060729339459163,0.0030670937168457077,0.9,0.9552447552447552,4.8423454796745556e-08
covertype,random_forest,12,5,shapiq,permutation,128.0,shapiq / permutation,31.2112,123101.0,0.4289092667602642,0.00979378294853294,0.8166666666666667,0.7790209790209792,1.2718950129361534e-15
covertype,random_forest,12,5,shapiq,permutation,512.0,shapiq / permutation,76.2362,508101.0,0.23858613824111038,0.005071585748792286,0.8583333333333333,0.8895104895104895,1.4132166810401704e-15
covertype,random_forest,12,5,shapiq,permutation,2048.0,shapiq / permutation,256.459,2048101.0,0.11807422571512002,0.002523175477897166,0.9416666666666667,0.9496503496503499,1.5545383491441876e-15
covertype,random_forest,12,5,lightshap,kernel,128.0,lightshap / kernel,9.0389,1474110.0,0.04545850753725653,0.000983369981020273,0.975,0.983916083916084,0.0
covertype,random_forest,12,5,lightshap,kernel,512.0,lightshap / kernel,10.8145,1771110.0,0.04331718743197999,0.0009364131177684024,0.975,0.9853146853146855,0.0
covertype,random_forest,12,5,lightshap,kernel,2048.0,lightshap / kernel,10.8103,1771110.0,0.04331718743197999,0.0009364131177684024,0.975,0.9853146853146855,0.0
covertype,random_forest,12,5,lightshap,permutation,128.0,lightshap / permutation,8.489,1224710.0,0.0343871116266207,0.0007440666168811975,0.9916666666666667,0.9853146853146854,0.0
covertype,random_forest,12,5,lightshap,permutation,512.0,lightshap / permutation,10.1465,1467710.0,0.03367028145505809,0.0007284682349643895,0.9916666666666667,0.9853146853146854,0.0
covertype,random_forest,12,5,lightshap,permutation,2048.0,lightshap / permutation,10.1488,1467710.0,0.03367028145505809,0.0007284682349643895,0.9916666666666667,0.9853146853146854,0.0
covertype,random_forest,12,5,dalex,permutation,128.0,dalex / permutation,10.319,144111.0,0.36277595412869285,0.007957927970177954,0.8333333333333334,0.7538461538461539,1.2718950129361534e-15
covertype,random_forest,12,5,dalex,permutation,512.0,dalex / permutation,39.4677,560111.0,0.23248447196684952,0.00500288290574627,0.8666666666666667,0.8552447552447553,1.2718950129361534e-15
covertype,random_forest,12,5,dalex,permutation,2048.0,dalex / permutation,156.4774,2224111.0,0.08667846040822623,0.0018871025828460213,0.9666666666666667,0.9706293706293707,1.2718950129361534e-15
covertype,decision_tree,12,5,shap,kernel,128.0,shap / kernel,0.0502,128110.0,0.34226933167016854,0.013583901358617393,0.87,0.8521904487335983,
covertype,decision_tree,12,5,shap,kernel,512.0,shap / kernel,0.1239,512110.0,0.141134525157294,0.005365946072022538,0.97,0.9632238939652261,
covertype,decision_tree,12,5,shap,kernel,2048.0,shap / kernel,0.4699,2048110.0,0.06623906092540978,0.0024924840365658976,1.0,0.9838894247812074,
covertype,decision_tree,12,5,shap,permutation,128.0,shap / permutation,0.0481,125657.0,0.2729756860635125,0.010871825396825343,0.9333333333333333,0.9195500820650764,
covertype,decision_tree,12,5,shap,permutation,512.0,shap / permutation,0.1645,468015.0,0.12920252438325003,0.0050267857142858195,0.9666666666666667,0.953846153846154,
covertype,decision_tree,12,5,shap,permutation,2048.0,shap / permutation,0.6418,1860173.0,0.06834230966067392,0.0026147560258670236,0.975,0.983916083916084,
covertype,decision_tree,12,5,shapiq,kernel,128.0,shapiq / kernel,0.5052,128101.0,0.7335152671220028,0.03326414280431528,0.75,0.6594405594405595,
covertype,decision_tree,12,5,shapiq,kernel,512.0,shapiq / kernel,0.6416,512101.0,0.3044847661482479,0.01196282572006342,0.85,0.86993006993007,
covertype,decision_tree,12,5,shapiq,kernel,2048.0,shapiq / kernel,1.3406,2048101.0,0.10157867053077979,0.0038704995973058228,0.9333333333333333,0.9741258741258741,
covertype,decision_tree,12,5,shapiq,permutation,128.0,shapiq / permutation,2.1828,123101.0,0.4014547727627912,0.016055681818181868,0.875,0.8097902097902099,
covertype,decision_tree,12,5,shapiq,permutation,512.0,shapiq / permutation,5.2835,508101.0,0.2234846177035014,0.008496281918564693,0.95,0.93986013986014,
covertype,decision_tree,12,5,shapiq,permutation,2048.0,shapiq / permutation,17.6129,2048101.0,0.1069522360778515,0.00406826036866374,0.9666666666666667,0.981818181818182,
covertype,decision_tree,12,5,lightshap,kernel,128.0,lightshap / kernel,1.9355,2648910.0,0.05747506417720732,0.002167017095221133,0.975,0.9867132867132871,
covertype,decision_tree,12,5,lightshap,kernel,512.0,lightshap / kernel,6.5282,8923310.0,0.03023116736569389,0.0011436719047872984,0.9916666666666667,0.9972027972027974,
covertype,decision_tree,12,5,lightshap,kernel,2048.0,lightshap / kernel,13.6519,18717710.0,0.023283023188344732,0.000882928048187743,0.9916666666666667,0.9965034965034965,
covertype,decision_tree,12,5,lightshap,permutation,128.0,lightshap / permutation,1.7866,2193110.0,0.053036373565951686,0.002000085050726281,0.975,0.983916083916084,
covertype,decision_tree,12,5,lightshap,permutation,512.0,lightshap / permutation,5.9618,7335710.0,0.031179498584247962,0.0011784192620669705,0.9916666666666667,0.9951048951048952,
covertype,decision_tree,12,5,lightshap,permutation,2048.0,lightshap / permutation,12.7115,15388910.0,0.02449244777502655,0.0009266716741853481,1.0,0.9972027972027974,
covertype,decision_tree,12,5,dalex,permutation,128.0,dalex / permutation,0.9749,144111.0,0.3432738682703797,0.012581962481962451,0.9495798319327731,0.9209790209790212,
covertype,decision_tree,12,5,dalex,permutation,512.0,dalex / permutation,3.6901,560111.0,0.18363464506194618,0.006907571982281462,0.9333333333333333,0.959258226564548,
covertype,decision_tree,12,5,dalex,permutation,2048.0,dalex / permutation,14.6373,2224111.0,0.08057017637234619,0.0030760442773602368,0.9833333333333333,0.9860139860139862,
covertype,linear_regularized,12,5,shap,kernel,128.0,shap / kernel,0.0485,128110.0,0.004823118602409564,0.0026720243397964573,1.0,0.9933465321037749,2.460311688059932e-15
covertype,linear_regularized,12,5,shap,kernel,512.0,shap / kernel,0.1369,512110.0,0.0018700430237949186,0.0010366147177900758,1.0,0.9982502173821434,2.1967068643392248e-15
covertype,linear_regularized,12,5,shap,kernel,2048.0,shap / kernel,0.535,2048110.0,0.0018689645376155383,0.0010359929144704311,1.0,0.9982502173821434,2.1967068643392248e-15
covertype,linear_regularized,12,5,shap,permutation,128.0,shap / permutation,0.0572,125657.0,5.091086243709051e-15,2.8231583285686042e-15,1.0,1.0,6.2825816320101826e-15
covertype,linear_regularized,12,5,shap,permutation,512.0,shap / permutation,0.1619,468015.0,4.573834481078379e-15,2.5363268840135224e-15,1.0,1.0,6.458318181157321e-15
covertype,linear_regularized,12,5,shap,permutation,2048.0,shap / permutation,0.6226,1860173.0,4.234635966401866e-15,2.3482312466767176e-15,1.0,1.0,6.985527828598736e-15
covertype,linear_regularized,12,5,shapiq,kernel,128.0,shapiq / kernel,0.5154,128101.0,1.286839982499179e-07,7.135909446275502e-08,1.0,1.0,5.887174396429123e-15
covertype,linear_regularized,12,5,shapiq,kernel,512.0,shapiq / kernel,0.6421,512101.0,2.67622008857107e-07,1.4840432716905804e-07,1.0,1.0,7.33700092689301e-15
covertype,linear_regularized,12,5,shapiq,kernel,2048.0,shapiq / kernel,1.2967,2048101.0,3.217337737965196e-07,1.7841092959660589e-07,1.0,1.0,6.326515769296968e-15
covertype,linear_regularized,12,5,shapiq,permutation,128.0,shapiq / permutation,2.2664,123101.0,5.421562236791762e-15,3.0064170689634093e-15,1.0,1.0,1.933102040618518e-15
covertype,linear_regularized,12,5,shapiq,permutation,512.0,shapiq / permutation,5.5205,508101.0,4.95075441899376e-15,2.7453401693893622e-15,1.0,1.0,2.020970315192087e-15
covertype,linear_regularized,12,5,shapiq,permutation,2048.0,shapiq / permutation,18.5267,2048101.0,4.9415545089948066e-15,2.740238546416913e-15,1.0,1.0,3.558665120229544e-15
covertype,linear_regularized,12,5,lightshap,kernel,128.0,lightshap / kernel,0.0353,44110.0,7.211102774848663e-15,3.998770376780446e-15,1.0,1.0,1.75736549147138e-16
covertype,linear_regularized,12,5,lightshap,kernel,512.0,lightshap / kernel,0.0336,44110.0,7.211102774848663e-15,3.998770376780446e-15,1.0,1.0,1.75736549147138e-16
covertype,linear_regularized,12,5,lightshap,kernel,2048.0,lightshap / kernel,0.0335,44110.0,7.211102774848663e-15,3.998770376780446e-15,1.0,1.0,1.75736549147138e-16
covertype,linear_regularized,12,5,lightshap,permutation,128.0,lightshap / permutation,0.0464,60110.0,5.357490562167638e-15,2.9708874249578793e-15,1.0,1.0,8.7868274573569e-17
covertype,linear_regularized,12,5,lightshap,permutation,512.0,lightshap / permutation,0.0461,60110.0,5.357490562167638e-15,2.9708874249578793e-15,1.0,1.0,8.7868274573569e-17
covertype,linear_regularized,12,5,lightshap,permutation,2048.0,lightshap / permutation,0.0458,60110.0,5.357490562167638e-15,2.9708874249578793e-15,1.0,1.0,8.7868274573569e-17
covertype,linear_regularized,12,5,dalex,permutation,128.0,dalex / permutation,1.0033,144111.0,4.8862519950194254e-15,2.7095716620927076e-15,1.0,1.0,6.15077922014983e-16
covertype,linear_regularized,12,5,dalex,permutation,512.0,dalex / permutation,3.7734,560111.0,4.8588076606510345e-15,2.694352964660527e-15,1.0,1.0,7.90814471162121e-16
