dataset,model,n_features,seed,library,backend,approximator,budget,method,device,imputer,n_background,n_eval,runtime_s,n_model_evals,relative_additivity_gap,relative_mae,mean_abs_diff,sign_agreement,mean_sample_rho
ames_housing,transformer,79,9,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,379.9534,512101,4.564096308313036e-07,0.5665675534192436,798.292384740175,0.7947368421052632,0.8526984593193301
ames_housing,transformer,79,9,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,379.2001,512101,4.253988216449377e-07,0.19456389696317222,339.3180799463362,0.8789473684210526,0.9544974320606107
ames_housing,transformer,79,9,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,339.3094,470101,1.2058738088497126e-06,0.13669983530690255,234.88746319973586,0.9552631578947368,0.985991463978168
ames_housing,cnn_1d,79,9,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.1788,0,0.0283931967371734,0.05155530950499035,37.96090122789522,0.993421052631579,0.9963776230585715
ames_housing,cnn_1d,79,9,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.1452,0,3.377247684981144e-07,0.05155530950499035,37.96090122789522,0.993421052631579,0.9963776230585715
ames_housing,cnn_1d,79,9,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.38,0,0.0371224030127774,0.0751020103692173,55.37969660121314,0.9907773386034255,0.9924874482738593
ames_housing,cnn_1d,79,9,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.0896,0,4.267027173578138e-07,0.05155530292268204,37.960896760753435,0.993421052631579,0.9963776230585715
ames_housing,cnn_1d,79,9,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,1108.2512,79872110,6.416770598004335e-07,0.055254156806675135,40.600658735802256,0.9947368421052631,0.9962925098499609
ames_housing,cnn_1d,79,9,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,1101.9538,77982110,6.416770599576988e-07,0.05525181099595763,40.597383819048915,0.9947368421052631,0.9962924873605893
ames_housing,cnn_1d,79,9,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,2.4029,481111,1.060455772970848e-06,0.0552973685319098,40.62849011441323,0.993421052631579,0.9962778129412335
ames_housing,cnn_1d,79,9,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,3.9877,512101,5.953273552415253e-07,0.7039369809127369,399.494903649534,0.9039473684210526,0.9096521339631437
ames_housing,cnn_1d,79,9,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,3.7664,512101,6.416359861797939e-07,0.056954665765236945,41.87053505454498,0.9947368421052631,0.9961610558223166
ames_housing,cnn_1d,79,9,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,2.2455,470101,6.382998125054704e-07,0.05563479922411778,40.88019436135257,0.9907894736842106,0.9962589757122281
bike,mlp,12,9,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.0617,0,0.0355075739102952,0.05960870070088704,1.227599187878271,0.9833333333333333,0.9972027972027974
bike,mlp,12,9,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.0157,0,9.851167817771521e-08,0.05960870070088704,1.227599187878271,0.9833333333333333,0.9972027972027974
bike,mlp,12,9,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.3537,0,0.0352444317374511,0.0633216224995114,1.300674394725261,0.9833333333333333,0.9923076923076923
bike,mlp,12,9,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.0207,0,2.2749527596774965e-07,0.059608761220374826,1.2276004372785487,0.9833333333333333,0.9972027972027974
bike,mlp,12,9,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,13.0138,11264110,4.843490845572588e-08,0.10511289425044265,2.120193560184501,0.95,0.9881118881118883
bike,mlp,12,9,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,12.1344,9240110,4.8434908256942555e-08,0.1051457599969633,2.1206498736205215,0.95,0.9867132867132871
bike,mlp,12,9,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,2.2488,560111,1.8618707173814413e-07,0.10830928182637402,2.1902056111066144,0.9583333333333334,0.983916083916084
bike,mlp,12,9,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,0.813,512101,2.893299826004462e-07,0.10821396460114395,2.162000309220701,0.95,0.9853146853146854
bike,mlp,12,9,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,0.4378,512101,4.825468294608868e-08,0.10836248049252575,2.1824368958403686,0.95,0.9846153846153847
bike,mlp,12,9,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,2.4403,508101,1.1788564160893685e-07,0.11204356157272581,2.2663026042582763,0.9333333333333333,0.9825174825174827
bike,transformer,12,9,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,1.584,0,0.0832262358886114,0.8656823922396174,16.251265475737938,0.7333333333333333,0.6748251748251749
bike,transformer,12,9,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.5972,0,1.0790284123875904,0.8656823922396174,16.251265475737938,0.7333333333333333,0.6748251748251749
bike,transformer,12,9,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,1.5116,0,0.0874180051778614,0.10013318485449911,1.9726590351344522,0.975,0.976923076923077
bike,transformer,12,9,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.6201,0,1.0055365117766188,0.7819489033412832,16.4343040133516,0.8416666666666667,0.7517482517482519
bike,transformer,12,9,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,1282.9348,11264110,4.2926880765320697e-07,0.07477505864806659,1.461072851163564,0.9666666666666667,0.97972027972028
bike,transformer,12,9,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,1112.347,9240110,4.2926880765320697e-07,0.07480112303295099,1.4615880828189882,0.9666666666666667,0.97972027972028
bike,transformer,12,9,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,36.6388,560111,4.91438772787905e-07,0.07463742380542952,1.4581439837120298,0.9666666666666667,0.97972027972028
bike,transformer,12,9,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,56.2694,512101,4.949991071445342e-07,0.08261585106124936,1.5962614152475154,0.9583333333333334,0.9790209790209792
bike,transformer,12,9,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,55.7971,512101,4.118395797097963e-07,0.07492024071389358,1.4643902400647668,0.9666666666666667,0.97972027972028
bike,transformer,12,9,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,34.0155,508101,4.205615294295593e-07,0.07533194103656927,1.472023676404054,0.9666666666666667,0.9811188811188813
bike,cnn_1d,12,9,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.075,0,0.0307333932853099,0.03490058909765477,0.3791682759920756,1.0,0.993006993006993
bike,cnn_1d,12,9,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.0303,0,1.577132982343755e-07,0.03490058909765477,0.3791682759920756,1.0,0.993006993006993
bike,cnn_1d,12,9,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.3935,0,0.0534669600813471,0.06288843039858784,0.6809758704988037,1.0,0.9895104895104897
bike,cnn_1d,12,9,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.0277,0,1.2475368317367592e-07,0.03490057805995582,0.37916816075642906,1.0,0.993006993006993
bike,cnn_1d,12,9,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,37.3718,11264110,2.779696880205813e-07,0.04400171148419723,0.47556364754500335,1.0,0.9923076923076923
bike,cnn_1d,12,9,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,30.3783,9240110,2.7796968794714025e-07,0.04406225281120616,0.4762196436524389,1.0,0.9923076923076923
bike,cnn_1d,12,9,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,3.0912,560111,8.764916548082857e-07,0.04454859267957105,0.4815095306597939,1.0,0.9923076923076923
bike,cnn_1d,12,9,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,1.03,512101,2.5701335297979e-07,0.08906774257654512,0.9353417177646309,1.0,0.9874125874125875
bike,cnn_1d,12,9,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,0.6168,512101,2.781269844202377e-07,0.043998246035816035,0.4755034767882688,1.0,0.9916083916083916
bike,cnn_1d,12,9,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,3.6024,508101,2.779696880205813e-07,0.04386544794151872,0.47411572641047867,1.0,0.993006993006993
diabetes_130,mlp,47,9,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.0586,0,0.1460250944810138,0.3267443402843818,0.0011661179867819844,0.9727272727272728,0.9740870494626211
diabetes_130,mlp,47,9,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.0174,0,0.6005062492348867,0.3267443402843818,0.0011661179867819844,0.9727272727272728,0.9740870494626211
diabetes_130,mlp,47,9,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.367,0,0.1701435341694343,0.14485732432624362,0.0005672947502738942,0.9515151515151515,0.9643489103972449
diabetes_130,mlp,47,9,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.0255,0,0.477011384007746,0.35057737362270486,0.0011901354965533405,0.9787878787878788,0.9796330384181464
diabetes_130,mlp,47,9,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,54.4177,47104110,1.6341697476344494e-08,0.3851458512328277,0.0013018861870360582,0.9666666666666667,0.957456817930912
diabetes_130,mlp,47,9,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,53.6472,45150110,1.63416973817774e-08,0.38237664672191224,0.0012905593432112664,0.9636363636363636,0.9591549319056064
diabetes_130,mlp,47,9,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,1.9004,529111,4.1923593992764097e-07,0.3705517833026245,0.0012618125764050406,0.9636363636363636,0.9678166379668667
diabetes_130,mlp,47,9,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,0.8668,512101,1.978647105905544e-07,0.7591389845778604,0.002247571155395353,0.9393939393939394,0.9055671571435859
diabetes_130,mlp,47,9,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,0.6295,512101,6.50148893362849e-08,0.4284843388705829,0.001483484165754797,0.9333333333333333,0.9155572058836933
diabetes_130,mlp,47,9,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,1.2211,508101,2.636566320741534e-07,0.4108931578528635,0.0013743420969040158,0.9636363636363636,0.9583513132824522
diabetes_130,transformer,47,9,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,6.4563,0,0.0608157380520369,0.6647368619875781,0.0003665111854588227,0.9272727272727272,0.8712071729707264
diabetes_130,transformer,47,9,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,2.3603,0,0.4137746710967541,0.6647368619875781,0.0003665111854588227,0.9272727272727272,0.8712071729707264
diabetes_130,transformer,47,9,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,6.0574,0,0.0460565855431992,0.08677152468892646,5.541679824515211e-05,0.9818181818181818,0.9866516240128259
diabetes_130,transformer,47,9,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,2.3164,0,0.2829622448239955,0.44589458070623,0.0002645212027082477,0.8606060606060606,0.8554955168932963
diabetes_130,transformer,47,9,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,3600.102,7396910,,,,,
diabetes_130,transformer,47,9,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,3600.5772,7384510,,,,,
diabetes_130,transformer,47,9,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,167.1992,529111,1.2992683399677303e-06,0.06982337437380348,4.429852829172969e-05,0.990909090909091,0.9913663084139899
diabetes_130,transformer,47,9,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,227.4718,512101,6.463556924937214e-07,0.3417661532904053,0.00019414925627580918,0.9181818181818182,0.9083796048827363
diabetes_130,transformer,47,9,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,226.5772,512101,5.557701400007547e-07,0.08116974607608625,5.179826565178087e-05,0.9818181818181818,0.9716538197474985
diabetes_130,transformer,47,9,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,221.129,508101,3.374105783673815e-06,0.06547862953494604,4.154494254200972e-05,0.990909090909091,0.9815440673732796
diabetes_130,cnn_1d,47,9,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.1318,0,0.1213016494847803,0.1797062409796937,0.0002522897029326061,0.9848484848484849,0.9821625794192747
diabetes_130,cnn_1d,47,9,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.088,0,0.2256417350241548,0.1797062409796937,0.0002522897029326061,0.9848484848484849,0.9821625794192747
diabetes_130,cnn_1d,47,9,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.3834,0,0.1067230876330232,0.12220186250612892,0.0001780096770957804,0.990909090909091,0.9812006412920848
diabetes_130,cnn_1d,47,9,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.05,0,0.2076784306375663,0.19047339307774358,0.0002574679425340443,0.9878787878787879,0.9855828038715042
diabetes_130,cnn_1d,47,9,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,400.3298,47104110,2.382219054425508e-07,0.22237313478984916,0.0002982348494421897,0.9757575757575757,0.9658004128903916
diabetes_130,cnn_1d,47,9,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,374.8921,45150110,2.3822190506003105e-07,0.2219603988944813,0.00029762366170387486,0.9757575757575757,0.9694777474083311
diabetes_130,cnn_1d,47,9,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,2.7658,529111,7.245231739499509e-07,0.2203539024516392,0.00029623696946585873,0.9787878787878788,0.9792886408170537
diabetes_130,cnn_1d,47,9,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,1.4301,512101,1.975150375317938e-07,0.5957012485511508,0.000702270499905449,0.9545454545454546,0.9143443377961844
diabetes_130,cnn_1d,47,9,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,1.1514,512101,2.3852567950071696e-07,0.2497559896827974,0.00033883201786777736,0.9787878787878788,0.9600173172267634
diabetes_130,cnn_1d,47,9,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,1.7997,508101,7.393093611484385e-07,0.23887170242257663,0.00031927796435236237,0.9757575757575757,0.9694023261710184
covertype,mlp,54,9,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.0658,0,0.0634811159026448,0.49803754277254375,0.0032447812572147287,0.8794117647058823,0.8667335876330053
covertype,mlp,54,9,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.0178,0,0.4465310364938715,0.49803754277254375,0.0032447812572147287,0.8794117647058823,0.8667335876330053
covertype,mlp,54,9,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.3802,0,0.052595986290398,0.1166444392656147,0.0008626658629803242,0.9647058823529412,0.9717566753663922
covertype,mlp,54,9,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.0257,0,0.216961983931999,0.37003163865502825,0.002619353336731196,0.9029411764705882,0.875013049588436
covertype,mlp,54,9,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,51.285,54272110,6.3183242827457e-08,0.1403333548572787,0.0010447890162378357,0.961764705882353,0.93166436377954
covertype,mlp,54,9,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,48.85,52332110,6.656428591111889e-08,0.1301536464782499,0.0009642228662818932,0.9647058823529412,0.949492469518663
covertype,mlp,54,9,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,2.1585,496111,1.193930838918097e-07,0.1679290028443903,0.0012334130355022216,0.95,0.9521943384862478
covertype,mlp,54,9,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,0.9512,512101,2.077619562417594e-07,0.30635072110649614,0.0020603531752696838,0.9,0.8595633239785064
covertype,mlp,54,9,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,0.6368,512101,6.872250922562774e-08,0.423647248862735,0.0035282785203500653,0.8117647058823529,0.6903508294308071
covertype,mlp,54,9,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,1.0032,479101,1.6144480721966345e-07,0.18119460076203617,0.0013337342328695106,0.9352941176470588,0.9235281845242016
covertype,transformer,54,9,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,7.3403,0,0.0584736532347252,1.1646590976056446,0.00943642369424706,0.6852941176470588,0.4222766512748445
covertype,transformer,54,9,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,2.6528,0,0.7641566668689727,1.1646590976056446,0.00943642369424706,0.6852941176470588,0.4222766512748445
covertype,transformer,54,9,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,5.4306,0,0.0542415247028677,0.13783528660524813,0.0015162576689227549,0.9587020648967551,0.9593979508020917
covertype,transformer,54,9,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,2.6229,0,0.7013211296861701,0.8558217258131364,0.009462052515086557,0.7558823529411764,0.5945954627584822
covertype,transformer,54,9,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,3600.0006,6370710,,,,,
covertype,transformer,54,9,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,3600.6926,6366110,,,,,
covertype,transformer,54,9,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,243.7412,496111,7.667598376444486e-08,0.2958043584763628,0.0030769537413659234,0.9264705882352942,0.8915960650471793
