dataset,model,n_background,n_features,n_samples,max_depth,n_estimators,max_depth_config,order,backend,library,mode,seed,imputer,n_eval,runtime_s,additivity_gap,relative_additivity_gap,mean_abs_diff,relative_mae,sign_agreement,mean_sample_rho,is_failure
gisette,lightgbm,100,1000,10000,15,100,15,1,woodelf_interventional,woodelf,interventional,7,marginal,10,0.9247,5.4178883601707636e-15,7.846532626078666e-16,2.621818266625983e-10,1.9702806445827734e-08,1.0,0.9993689448806068,False
gisette,lightgbm,100,1000,10000,15,100,15,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,7,marginal,10,2.201,4.6185277824406506e-15,6.922752311707598e-16,5.653247920355873e-10,4.239847115226075e-08,1.0,1.0,False
gisette,lightgbm,100,1000,10000,16,100,20,1,shap_tree_path_dependent,shap,path_dependent,7,marginal,10,0.0437,3.552713678800501e-15,5.243896761232081e-16,5.280620120415881e-10,3.9683822531267716e-08,1.0,1.0,False
gisette,lightgbm,100,1000,10000,16,100,20,1,shapiq_tree_path_dependent,shapiq,path_dependent,7,marginal,10,0.5825,6.630935800444604e-11,9.787431780775907e-12,5.281243110732292e-10,3.968850429914189e-08,1.0,1.0,False
gisette,lightgbm,100,1000,10000,16,100,20,1,shapiq_tree_interventional,shapiq,interventional,7,marginal,10,6.9938,8.878797839173557e-08,1.267547198540746e-08,2.616129672813771e-10,1.968217067980913e-08,1.0,0.9993671100310382,False
gisette,lightgbm,100,1000,10000,16,100,20,1,woodelf_path_dependent,woodelf,path_dependent,7,marginal,10,0.7715,2.9727618588992755e-06,4.387872959427291e-07,1.584007767735089e-09,1.1903807073713165e-07,1.0,1.0,False
gisette,lightgbm,100,1000,10000,16,100,20,1,woodelf_interventional,woodelf,interventional,7,marginal,10,0.9259,3.9079850466805505e-15,5.579083551158023e-16,2.616129672813771e-10,1.968217067980913e-08,1.0,0.9993671100310382,False
gisette,lightgbm,100,1000,10000,16,100,20,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,7,marginal,10,2.1744,5.3290705182007506e-15,7.865845141848125e-16,5.280620142356681e-10,3.96838226961527e-08,1.0,1.0,False
gisette,lightgbm,100,1000,10000,16,100,30,1,shap_tree_path_dependent,shap,path_dependent,7,marginal,10,0.0433,3.552713678800501e-15,5.243896761232081e-16,5.280620120029247e-10,3.9683822528362155e-08,1.0,1.0,False
gisette,lightgbm,100,1000,10000,16,100,30,1,shapiq_tree_path_dependent,shapiq,path_dependent,7,marginal,10,0.5712,6.630935800444604e-11,9.787431780775907e-12,5.281243110478741e-10,3.968850429723645e-08,1.0,1.0,False
gisette,lightgbm,100,1000,10000,16,100,30,1,shapiq_tree_interventional,shapiq,interventional,7,marginal,10,6.8222,8.878797839173557e-08,1.267547198540746e-08,2.616129672813771e-10,1.968217067980913e-08,1.0,0.9993671100310382,False
gisette,lightgbm,100,1000,10000,16,100,30,1,woodelf_path_dependent,woodelf,path_dependent,7,marginal,10,0.753,2.9727618588992755e-06,4.387872959427291e-07,1.5840077677393474e-09,1.1903807073745165e-07,1.0,1.0,False
gisette,lightgbm,100,1000,10000,16,100,30,1,woodelf_interventional,woodelf,interventional,7,marginal,10,0.901,3.9079850466805505e-15,5.579083551158023e-16,2.616129672813771e-10,1.968217067980913e-08,1.0,0.9993671100310382,False
gisette,lightgbm,100,1000,10000,16,100,30,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,7,marginal,10,2.2723,5.595524044110789e-15,8.259137398940528e-16,5.280620141759076e-10,3.96838226916617e-08,1.0,1.0,False
gisette,lightgbm,100,1000,10000,16,100,50,1,shap_tree_path_dependent,shap,path_dependent,7,marginal,10,0.043,3.552713678800501e-15,5.243896761232081e-16,5.280620120503376e-10,3.968382253192524e-08,1.0,1.0,False
gisette,lightgbm,100,1000,10000,16,100,50,1,shapiq_tree_path_dependent,shapiq,path_dependent,7,marginal,10,0.6104,6.630935800444604e-11,9.787431780775907e-12,5.281243110240622e-10,3.968850429544699e-08,1.0,1.0,False
gisette,lightgbm,100,1000,10000,16,100,50,1,shapiq_tree_interventional,shapiq,interventional,7,marginal,10,6.7598,8.878797839173557e-08,1.267547198540746e-08,2.616129672813771e-10,1.968217067980913e-08,1.0,0.9993671100310382,False
gisette,lightgbm,100,1000,10000,16,100,50,1,woodelf_path_dependent,woodelf,path_dependent,7,marginal,10,0.753,2.9727618588992755e-06,4.387872959427291e-07,1.5840077678001791e-09,1.1903807074202314e-07,1.0,1.0,False
gisette,lightgbm,100,1000,10000,16,100,50,1,woodelf_interventional,woodelf,interventional,7,marginal,10,0.9016,3.9079850466805505e-15,5.579083551158023e-16,2.616129672813771e-10,1.968217067980913e-08,1.0,0.9993671100310382,False
gisette,lightgbm,100,1000,10000,16,100,50,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,7,marginal,10,2.18,5.684341886080802e-15,8.390234817971334e-16,5.280620142603405e-10,3.968382269800684e-08,1.0,1.0,False
gisette,lightgbm,100,1000,10000,16,100,80,1,shap_tree_path_dependent,shap,path_dependent,7,marginal,10,0.0436,3.552713678800501e-15,5.243896761232081e-16,5.280620120150749e-10,3.968382252927525e-08,1.0,1.0,False
gisette,lightgbm,100,1000,10000,16,100,80,1,shapiq_tree_path_dependent,shapiq,path_dependent,7,marginal,10,0.5793,6.630935800444604e-11,9.787431780775907e-12,5.281243110083295e-10,3.9688504294264685e-08,1.0,1.0,False
gisette,lightgbm,100,1000,10000,16,100,80,1,shapiq_tree_interventional,shapiq,interventional,7,marginal,10,6.799,8.878797839173557e-08,1.267547198540746e-08,2.616129672813771e-10,1.968217067980913e-08,1.0,0.9993671100310382,False
gisette,lightgbm,100,1000,10000,16,100,80,1,woodelf_path_dependent,woodelf,path_dependent,7,marginal,10,0.7354,2.9727618588992755e-06,4.387872959427291e-07,1.5840077678068859e-09,1.1903807074252716e-07,1.0,1.0,False
gisette,lightgbm,100,1000,10000,16,100,80,1,woodelf_interventional,woodelf,interventional,7,marginal,10,0.8783,3.9079850466805505e-15,5.579083551158023e-16,2.616129672813771e-10,1.968217067980913e-08,1.0,0.9993671100310382,False
gisette,lightgbm,100,1000,10000,16,100,80,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,7,marginal,10,2.1744,5.684341886080802e-15,8.390234817971334e-16,5.28062014216052e-10,3.9683822694678556e-08,1.0,1.0,False
gisette,random_forest,100,1000,10000,4,100,4,1,shap_tree_path_dependent,shap,path_dependent,7,marginal,10,0.0046,3.2196467714129544e-16,8.74191170403742e-16,1.2030796721989754e-07,0.00021350075473689653,1.0,0.9999976048180997,False
gisette,random_forest,100,1000,10000,4,100,4,1,shapiq_tree_path_dependent,shapiq,path_dependent,7,marginal,10,0.5276,3.108624468950438e-16,8.440466472863714e-16,1.2030805981711132e-07,0.00021350092017269375,1.0,0.9999976048180997,False
gisette,random_forest,100,1000,10000,4,100,4,1,shapiq_tree_interventional,shapiq,interventional,7,marginal,10,4.5437,4.690759614067731e-09,1.2150155221166329e-08,4.262733571386688e-07,0.0007922408575467888,0.9997313272434175,0.9976839965435182,False
gisette,random_forest,100,1000,10000,4,100,4,1,woodelf_path_dependent,woodelf,path_dependent,7,marginal,10,0.3155,7.894269150043876e-08,2.143434009293645e-07,1.2035598181012977e-07,0.00021358596120964508,1.0,0.9999976025346785,False
gisette,random_forest,100,1000,10000,4,100,4,1,woodelf_interventional,woodelf,interventional,7,marginal,10,0.4104,5.272609981954446e-09,1.3657282609258117e-08,4.262733571386688e-07,0.0007922408575467888,0.9997313272434175,0.9976839965435182,False
gisette,random_forest,100,1000,10000,4,100,4,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,7,marginal,10,2.1134,3.463895836830489e-15,9.405091212619569e-15,1.2030796722445328e-07,0.00021350075474498365,1.0,0.9999976048180997,False
gisette,random_forest,100,1000,10000,8,100,8,1,shap_tree_path_dependent,shap,path_dependent,7,marginal,10,0.029,2.550910871423895e-16,5.634468359195632e-16,1.3978758319624866e-06,0.0019675387905268966,0.999,0.99886527756512,False
gisette,random_forest,100,1000,10000,8,100,8,1,shapiq_tree_path_dependent,shapiq,path_dependent,7,marginal,10,0.6751,7.309517574549673e-15,1.614530948774204e-14,1.3978987957849088e-06,0.0019675711185162766,0.999,0.9988652775652777,False
gisette,random_forest,100,1000,10000,8,100,8,1,shapiq_tree_interventional,shapiq,interventional,7,marginal,10,15.2779,2.4671012910544572e-09,5.276673350011146e-09,4.4854305370456335e-06,0.006510898550500422,0.9943112555871597,0.997690808666422,False
gisette,random_forest,100,1000,10000,8,100,8,1,woodelf_path_dependent,woodelf,path_dependent,7,marginal,10,3.8117,1.3757323357151476e-07,3.038726442050276e-07,1.397976140404378e-06,0.001967679980423442,0.999,0.9988652765649612,False
gisette,random_forest,100,1000,10000,8,100,8,1,woodelf_interventional,woodelf,interventional,7,marginal,10,4.2457,0.0003144772742561,0.0006726087243634,4.4854305370456335e-06,0.006510898550500422,0.9943112555871597,0.997690808666422,False
gisette,random_forest,100,1000,10000,8,100,8,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,7,marginal,10,2.1868,4.178688645106732e-15,9.229914387656168e-15,1.397875831965487e-06,0.0019675387905311484,0.999,0.99886527756512,False
gisette,random_forest,100,1000,10000,12,100,12,1,shap_tree_path_dependent,shap,path_dependent,7,marginal,10,0.0758,3.34576658912733e-16,7.042866671643054e-16,4.028301949990231e-06,0.005447239045194775,0.9980666666666668,0.9984975104975105,False
gisette,random_forest,100,1000,10000,12,100,12,1,shapiq_tree_path_dependent,shapiq,path_dependent,7,marginal,10,0.8508,8.636792209150077e-13,1.81805198836644e-12,4.028344488614439e-06,0.005447296508315608,0.9980666666666668,0.9984975104975105,False
gisette,random_forest,100,1000,10000,12,100,12,1,shapiq_tree_interventional,shapiq,interventional,7,marginal,10,23.1028,1.2870637895273602e-09,2.6350294057969206e-09,1.0071338825298541e-05,0.014031247837637158,0.9931993199319932,0.9968513852513855,False
gisette,random_forest,100,1000,10000,12,100,12,1,woodelf_path_dependent,woodelf,path_dependent,7,marginal,10,6.3092,1.4805487593585574e-07,3.1165675295205185e-07,4.0283978929991506e-06,0.005447368723439441,0.9980666666666668,0.9984975104975105,False
gisette,random_forest,100,1000,10000,12,100,12,1,woodelf_interventional,woodelf,interventional,7,marginal,10,13.7597,2.7565065572757827e-05,5.643446653379189e-05,1.0071338825298541e-05,0.014031247837637158,0.9931993199319932,0.9968513852513855,False
gisette,random_forest,100,1000,10000,12,100,12,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,7,marginal,10,2.2696,5.170215926393606e-15,1.0883347795846456e-14,4.028301949991378e-06,0.005447239045196411,0.9980666666666668,0.9984975104975105,False
gisette,random_forest,100,1000,10000,15,100,15,1,shap_tree_path_dependent,shap,path_dependent,7,marginal,10,0.0992,3.2855662635000727e-16,6.97171168159777e-16,2.772579952951533e-06,0.003715215119676116,0.9980666666666668,0.9984559272559274,False
gisette,random_forest,100,1000,10000,15,100,15,1,shapiq_tree_path_dependent,shapiq,path_dependent,7,marginal,10,0.9462,1.0669097896820468e-11,2.2638981677433998e-11,2.7726283399037633e-06,0.00371527993176175,0.9980666666666668,0.9984559272559274,False
gisette,random_forest,100,1000,10000,15,100,15,1,shapiq_tree_interventional,shapiq,interventional,7,marginal,10,26.1942,1.476177958689706e-09,3.0420378625768222e-09,8.901183792080139e-06,0.01239754440616588,0.9911,0.9967609579609581,False
gisette,random_forest,100,1000,10000,15,100,15,1,woodelf_path_dependent,woodelf,path_dependent,7,marginal,10,7.7879,1.200232407152363e-07,2.546798214522193e-07,2.772671342122778e-06,0.0037153375487511977,0.9980666666666668,0.9984559272559274,False
gisette,random_forest,100,1000,10000,15,100,15,1,woodelf_interventional,woodelf,interventional,7,marginal,10,8.1792,0.0002723041738138,0.0005611515888062,8.901183792080139e-06,0.01239754440616588,0.9911,0.9967609579609581,False
gisette,random_forest,100,1000,10000,15,100,15,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,7,marginal,10,4.687,4.761815941556336e-15,1.0104196708545868e-14,2.772579952950178e-06,0.0037152151196743577,0.9980666666666668,0.9984559272559274,False
gisette,random_forest,100,1000,10000,20,100,20,1,shap_tree_path_dependent,shap,path_dependent,7,marginal,10,0.1245,1.672273430841642e-15,3.476281311302401e-15,2.218282080078519e-06,0.00297622283571587,0.9984000000000001,0.9989970201970202,False
gisette,random_forest,100,1000,10000,20,100,20,1,shapiq_tree_path_dependent,shapiq,path_dependent,7,marginal,10,1.0137,4.8840976513142574e-09,1.0152943337319276e-08,2.2183393944013153e-06,0.0029762997426869948,0.9984000000000001,0.9989970193970193,False
gisette,random_forest,100,1000,10000,20,100,20,1,shapiq_tree_interventional,shapiq,interventional,7,marginal,10,27.2603,1.148548695040219e-09,2.316980389718095e-09,8.097319520960108e-06,0.011253952564795324,0.9908981796359272,0.9972857304857305,False
gisette,random_forest,100,1000,10000,20,100,20,1,woodelf_path_dependent,woodelf,path_dependent,7,marginal,10,8.9819,1.5977086496379857e-07,3.321277858757462e-07,2.2183903826116635e-06,0.0029763681090805693,0.9984000000000001,0.9989970201970202,False
gisette,random_forest,100,1000,10000,20,100,20,1,woodelf_interventional,woodelf,interventional,7,marginal,10,9.0387,5.42314894008411e-06,1.0940180245692897e-05,8.097319520960108e-06,0.011253952564795324,0.9908981796359272,0.9972857304857305,False
gisette,random_forest,100,1000,10000,20,100,20,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,7,marginal,10,2.1546,5.109801470837283e-15,1.0622130944577128e-14,2.2182820800773703e-06,0.0029762228357143733,0.9984000000000001,0.9989970201970202,False
gisette,random_forest,100,1000,10000,30,100,30,1,shap_tree_path_dependent,shap,path_dependent,7,marginal,10,0.132,2.9668802137283737e-14,6.113900388503619e-14,2.6547514978268923e-06,0.0035402640657844976,0.9980333333333333,0.9989884085884086,False
gisette,random_forest,100,1000,10000,30,100,30,1,shapiq_tree_path_dependent,shapiq,path_dependent,7,marginal,10,1.0496,0.0006638749620165,0.0013680583966315,3.283968453511295e-06,0.004378697713659752,0.9979666666666667,0.9989797077797077,False
gisette,random_forest,100,1000,10000,30,100,30,1,shapiq_tree_interventional,shapiq,interventional,7,marginal,10,27.1691,1.0455858014471463e-09,2.095868231659711e-09,8.382483206505589e-06,0.011632231871532717,0.9914991499149916,0.9968383097375522,False
gisette,random_forest,100,1000,10000,30,100,30,1,woodelf_path_dependent,woodelf,path_dependent,7,marginal,10,9.2061,1.752376556423893e-07,3.6111520982712506e-07,2.7307407838037265e-06,0.003642279421815117,0.9980333333333333,0.9989882837882839,False
gisette,random_forest,100,1000,10000,30,100,30,1,woodelf_interventional,woodelf,interventional,7,marginal,10,8.8753,0.0002999999999999,0.0006013475590693,8.382483206505589e-06,0.011632231871532717,0.9914991499149916,0.9968383097375522,False
gisette,random_forest,100,1000,10000,30,100,30,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,7,marginal,10,2.1735,2.1870873168072792e-14,4.5069679369076045e-14,2.654751497837512e-06,0.003540264065798737,0.9980333333333333,0.9989884085884086,False
gisette,random_forest,100,1000,10000,32,100,50,1,shap_tree_path_dependent,shap,path_dependent,7,marginal,10,0.132,2.5528537617169893e-14,5.2498905165813695e-14,2.8390818329187997e-06,0.0037895285402245165,0.9980666666666668,0.9989851593851595,False
gisette,random_forest,100,1000,10000,32,100,50,1,shapiq_tree_path_dependent,shapiq,path_dependent,7,marginal,10,1.0402,0.0003392158556375,0.0006975903321574,3.832034961180444e-06,0.0051147368636549825,0.9980666666666668,0.998975436975437,False
gisette,random_forest,100,1000,10000,32,100,50,1,shapiq_tree_interventional,shapiq,interventional,7,marginal,10,26.9396,1.048355921517974e-09,2.0972151746778707e-09,8.389960266580139e-06,0.011646990579351795,0.991999199919992,0.9968647301639002,False
gisette,random_forest,100,1000,10000,32,100,50,1,woodelf_path_dependent,woodelf,path_dependent,7,marginal,10,9.2328,1.0299682617447016e-07,2.1181082484241237e-07,2.9571659347835793e-06,0.003947604987437156,0.9980666666666668,0.9989850553850554,False
gisette,random_forest,100,1000,10000,32,100,50,1,woodelf_interventional,woodelf,interventional,7,marginal,10,8.9276,0.0003000000000002,0.0006001440345688,8.389960266580139e-06,0.011646990579351795,0.991999199919992,0.9968647301639002,False
gisette,random_forest,100,1000,10000,32,100,50,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,7,marginal,10,2.1719,2.0299040226490207e-14,4.1744552852522095e-14,2.8390818329261604e-06,0.0037895285402344096,0.9980666666666668,0.9989851593851595,False
gisette,random_forest,100,1000,10000,32,100,80,1,shap_tree_path_dependent,shap,path_dependent,7,marginal,10,0.1337,2.5528537617169893e-14,5.2498905165813695e-14,2.8390818329187997e-06,0.0037895285402245165,0.9980666666666668,0.9989851593851595,False
gisette,random_forest,100,1000,10000,32,100,80,1,shapiq_tree_path_dependent,shapiq,path_dependent,7,marginal,10,1.0961,0.0003392158556375,0.0006975903321574,3.832034961180444e-06,0.0051147368636549825,0.9980666666666668,0.998975436975437,False
gisette,random_forest,100,1000,10000,32,100,80,1,shapiq_tree_interventional,shapiq,interventional,7,marginal,10,27.2292,1.048355921517974e-09,2.0972151746778707e-09,8.389960266580139e-06,0.011646990579351795,0.991999199919992,0.9968647301639002,False
gisette,random_forest,100,1000,10000,32,100,80,1,woodelf_path_dependent,woodelf,path_dependent,7,marginal,10,9.4209,1.0299682617447016e-07,2.1181082484241237e-07,2.9571659347835793e-06,0.003947604987437156,0.9980666666666668,0.9989850553850554,False
gisette,random_forest,100,1000,10000,32,100,80,1,woodelf_interventional,woodelf,interventional,7,marginal,10,9.2672,0.0003000000000002,0.0006001440345688,8.389960266580139e-06,0.011646990579351795,0.991999199919992,0.9968647301639002,False
gisette,random_forest,100,1000,10000,32,100,80,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,7,marginal,10,2.1719,2.0299040226490207e-14,4.1744552852522095e-14,2.8390818329261604e-06,0.0037895285402344096,0.9980666666666668,0.9989851593851595,False
ames_housing,xgboost,100,79,1460,4,100,4,1,shap_tree_path_dependent,shap,path_dependent,7,marginal,10,0.0151,0.02109375,5.01307996113192e-07,0.0001794843064525537,1.6008179859622961e-07,1.0,1.0,False
ames_housing,xgboost,100,79,1460,4,100,4,1,shapiq_tree_path_dependent,shapiq,path_dependent,7,marginal,10,0.0857,0.0260776519819046,6.197540049750365e-07,0.0001779754822367429,1.5873608716909562e-07,1.0,1.0,False
ames_housing,xgboost,100,79,1460,4,100,4,1,shapiq_tree_interventional,shapiq,interventional,7,marginal,10,2.5574,0.026396294683218,6.452747855176467e-07,4.3872793224267916e-05,4.243199613991366e-08,1.0,1.0,False
